Question,Answer
Tôi muốn đăng ký thẻ tín dụng công ty cho nhân viên của tôi Vietcombank có cung cấp thẻ tín dụng công ty không,Hiện tại Vietcombank đã phát hành 2 sản phẩm thẻ tín dụng công ty bao gồm thẻ Vietcombank Visa Corporate và thẻ Vietcombank American Express Corporate trong đó thẻ Vietcombank American Express Corporate là sản phẩm thẻ tín dụng công ty lần đầu tiên có mặt ở Việt Nam được cung cấp dành riêng cho các tổ chức doanh nghiệp như một giải pháp thanh toán và quản lý chi tiêu công vụ toàn diện hiệu quả ưu việt đồng thời đem lại nhiều tiện ích và ưu đãi hấp dẫn cho cán bộ nhân viên của tổ chức doanh nghiệp trong quá trình sử dụng thẻ
Chủ thẻ phụ có cần phải chứng minh thu nhập hay không,Ngân hàng không yêu cầu chứng minh thu nhập của Chủ thẻ phụ vì Thẻ phụ được phát hành dưới tài khoản của Thẻ chính
Thẻ tín dụng Vietcombank có hiệu lực trong bao lâu,Thông thường thẻ tín dụng Vietcombank có hiệu lực là 05 năm Tuy nhiêntrường hợp chủ thẻ là người nước ngoài hiệu lực thẻ có thể ngắn hơn tùy thuộc vào thời hạn làm việc còn lại tại Việt Nam trên giấy phép lao động của khách hàng
Khi thẻ Vietcombank bị thất lạc hoặc bị đánh cắp tôi nên làm gì,Nếu thẻ tín dụng Vietcombank của bạn bị thất lạc hoặc bị đánh cắp bạn cần ngay lập tức khóa thẻ trên VCBiBnking VCBMobile Bnking gửi tin nhắn SMS đến tổng đài 6167 hoặc gọi điện đến Trung tâm Hỗ Trợ Khách Hàng 247 của Vietcombank 1900545413Xin lưu ý bạn sẽ chịu trách nhiệm với tất cả các khoản giao dịch phát sinh từ Thẻ tín dụng của bạn cho đến khi Ngân hàng nhận được thông báo mất thẻ và hoàn thành việc khóa thẻ
Tôi có thể đăng ký dịch vụ trích nợ tự động bằng cách nào,Dịch vụ trích nợ tự động được cung cấp cho khách hàng đã có tài khoản thanh toán tại Vietcombank quý khách có thể chọn thanh toán tối thiểu hoặc toàn bộ số dư nợ trên bảng sao kê hàng tháng Quý khách chỉ cần đảm bảo có đủ hoặc nhiều hơn số tiền cần thanh toán vào ngày đến hạn
Nếu tôi thanh toán muộn hơn thời hạn thông báo trên sao kê của ngân hàng tôi sẽ phải trả các khoản phí lãi như thế nào,Nếu khách hàng không thanh toán số dư nợ tối thiểu khi đến hạn một khoản phí chậm thanh toán quy định trong biểu phí thẻ tín dụng sẽ được ghi nợ vào tài khoản thẻ tín dụng Đồng thời lãi suất sẽ áp dụng trên tổng số dư nợ và các giao dịch mới phát sinh nếu có Riêng đối với các giao dịch rút tiền mặt lãi suất sẽ được tính ngay tại thời điểm khách hàng thực hiện giao dịch rút tiền mặt bằng thẻ tín dụng
Nếu đến ngày đề nghị thanh toán khách hàng chỉ thanh toán số tiền tối thiểu thì có được không,Khi đến ngày đề nghị thanh toán bạn có thể chỉ thanh toán số tiền tốithiểu được thể hiện trên bảng sao kê Tuy nhiên để tránh phát sinh lãi suất đối với số tiền còn lại chưa thanh toán ngân hàng vẫn khuyến khích khách hàng thanh toán toàn bộ số dư cần thanh toán trên sao kê
Trường hợp tài khoản tiền gửi của tôi tại Vietcombank là tài khoản ngoại tệ tôi có thể dùng tài khoản này để thanh toán số dư VNĐ trên tài khoản Thẻ tín dụng không,Bạn có thể chuyển khoản từ tài khoản ngoại tệ tại máy ATM dịch vụ VCBiBnking hay trích nợ tự động để thanh toán số dư Thẻ tín dụng của mình như bình thường
Khi đến hạn thanh toán tôi phải làm thế nào để thanh toán sao kê Thẻ tín dụng,Hiện nay khách hàng có thể thanh toán sao kê thẻ tín dụng bằng các cách sau đâyĐăng ký trích nợ tự độngThanh toán trực tiếp trênVCB Digibank trên ứng dụng Mobile và trên trình duyệt webcho thẻ của bản thân hoặc của chủ thẻ VCB khácNộp tiền mặt trực tiếp tại Chi nhánhPhòng giao dịch của VCBChuyển khoản từ Ngân hàng khácQuý khách lưu ýĐối với hình thức đăng ký trích nợ tự độngQuý khách có thể yêu cầu VCB trích nợ tự động hàng ngày hoặc hàng thángTài khoản trích nợ tự động có thể tài khoản của chủ thẻ mở tại VCB hoặc tài khoản của người khác mở tại VCB với điều kiện có sự đồng ý bằng văn bản của chủ tài khoản đóĐối với hình thức trích nợ tự động hàng ngày Số tiền trích nợ tự động là toàn bộ dư nợ thẻ tín dụngĐối với hình thức trích nợ tự động hàng tháng Số tiền trích nợ tự động có thể là số tiền thanh toán tối thiểu hoặc toàn bộ dư nợ thẻ tín dụng VCB sẽ thực hiện trích nợ tự động 01 ngày trước ngày đề nghị thanh toán vào ngày đề nghị thanh toán và tối đa 3 lần sau ngày đề nghị thanh toánĐối với hình thức thanh toán quaVCB Digibank trên ứng dụng Mobile và trên trình duyệt web giao dịch sẽ được cập nhật vào hệ thống trong cùng ngày nếu được thực hiện trước 18h00 và vào ngày kế tiếp nếu thực hiện sau 18h00 Do đó Quý khách vui lòng thanh toán trước 18h00 ngày đề nghị thanh toán để được hưởng ưu đãi về phílãi theo quy định của VCBĐối với hình thức chuyển khoản từ Ngân hàng khác Các thông tin chuyển khoản như sauSố tài khoản hưởng Số tài khoản thẻ của Quý khách Tên tài khoản thụ hưởng Tên chủ thẻ chínhHoặcSố tài khoản hưởng 068270301015 Tên tài khoản thụ hưởng Trung gian thanh toan theChi nhánhnếu có Trụ sở chínhSố tiền giao dịch Không lớn hơn số tiền dư nợNội dung chuyển tiền Thanh toán sao kê thẻ tín dụng số tài khoản ghi rõ số tài khoản thẻLưu ý Số tài khoản thẻ là Mã tài khoản được thông báo trên Sao kê thẻ tín dụng của Quý khách Quý khách lưu ý sử dụng thông tin Số tài khoản thẻkhông sử dụng thông tin số thẻ tín dụngđể tránh trường hợp giao dịch có thể bị trả lại do thông tin số tài khoản hưởng không đúng quy địnhNgoài ra các giao dịch thanh toán qua chuyển khoản từ ngân hàng khác sẽ được cập nhật vào hệ thống sau 1  2 ngày làm việcDo đó Quý khách vui lòng thanh toán trước ít nhất 1 ngày làm việc so với Ngày đề nghị thanh toán để đảm bảo thời gian xử lý giao dịch chuyển tiền liên ngân hàng
Tôi phải trả những khoản phí nào khi rút tiền từ thẻ tín dụng tại máy ATM,Khi thực hiện giao dịch ứng tiền mặt từ tài khoản tín dụng tại máy ATM bạn chỉ phải trả phílà364 số tiền giao dịch tối thiểu 45454 VNĐgiao dịchcho mỗi giao dịch tại máy ATM của Vietcombank tại Việt NamMức phí này chưa bao gồm VATTuy nhiên khi rút tiềntại máy ATM của các ngân hàng khác bạn có thể sẽ phải thanh toán thêm phí khácdo ngân hàng đó quy định
Ngân hàng quy định thời gian miễn lãi của các thẻ tín dụng như thế nào,Đối với thẻ TDQT Vietcombank Visa Signature Vietcombank Mastercard World thời gian miễn lãi tối đa 55 ngàyĐối với thẻ TDQT cá nhân mang thương hiệu American Express thời gian miễn lãi tối đa 50 ngàyĐối với thẻ TDQT cá nhân mang thương hiệu VisaMastercardJCBUnionPay khác thời gian miễn lãi tối đa 45 ngàyĐối với thẻ tín dụng công ty Vietcombank Visa Corporate Vietcombank American Express Corporate thời gian miễn lãi tối đa 57 ngày
Làm thế nào để tôi có thể sử dụng thẻ bảo mật và an toàn,Khi thanh toán bằng thẻ tín dụng tại các điểm chấp nhận thẻ Bạn cần kiểm tra số tiền in trên hóa đơn trước khi ký Giữ một bản sao của hóa đơn mua hàng và khi nhân viên bán hàng đưa lại thẻ bạn nên xem lại thẻ để tránh nhầm lẫn với thẻ của người khác Ngoài ra tuyệt đối không để bất cứ ai biết số thẻ và số CVV in tại mặt sau thẻ của bạnĐối với giao dịch online bạn nên tham khảo và thực hiện giao dịch ở những trang web có tích hợp dịch vụ thanh toán an toàn Xác thực bởi VisaMasterJCBAmerican Express hay còn gọi là Visa Secure Mastercard ID checkJCB Secured CodeAmerican Express SafeKey hoặc những trang web uy tín có quy định rõ ràng về việc thanh toán online
Tôi có thể tham khảo thông tin về biểu phí của thẻ ở đâu,Các thông tin cập nhật về biểu phí thẻ tín dụng khách hàng vui lòng truy cập tại website chính thức của Vietcombank wwwvietcombankcomvn hoặc liên lạc đến Hotline 247 của Trung tâm Hỗ Trợ khách hàng của Vietcombank 1900545413
Sau khi được Vietcombank cấp hạn mức tín dụng để phát hành thẻ tôi có thể đề nghị thay đổi hạn mức tín dụng của mình được không,Hoàn toàn được nếu hạn mức của bạn vẫn còn hoặc bạn cung cấp thêm được chứng từ về khả năng trả nợ thu nhập và tài sản bảo đảm Nếu bạn muốn tăng hạn mức tín dụng bạn có thể gửi đơn yêu cầu tăng hạn mức đến cho chúng tôi Chúng tôi sẽ xem xét và giải quyết nếu yêu cầu của bạn là hợp lệ
Hạn mức của thẻ tín dụng Vietcombank được cấp cho khách hàng ra sao,Việc xét duyệt hạn mức cho thẻ tín dụng phụ thuộc vào nhiều yếu tố và được cấp dựa trên bảng xếp hạng tín dụng mà Vietcombank thiết lập Chi tiết vui lòng liên hệ với chi nhánh gần nhất để được tư vấn
Khi phát hành thẻ tín dụng của Vietcombank ngân hàng phát cho tôi mã PIN mã PIN này để làm gì,Ngân hàng gửi bạn mã PIN của thẻ tín dụng và đề nghị bạn lưu giữ cẩn thận do mã PIN này sẽ được sử dụng khi bạn rút tiền mặt tại ATM Đây là số PINcố định và không thể thay đổi
Tôi không có đủ chứng từ để chứng minh thu nhập nhưng vẫn muốn đăng ký thẻ tín dụng Vietcombank Trong trường hợp này tôi nên làm thế nào,Nếu bạn không đủ chứng từ để chứng minh thu nhập bạn vẫn có thể đăng ký thẻ tín dụng Vietcombank Trong trường hợp này bạn có thể phát hành thẻ theo hình thức có bảo đảm Hồ sơ đăng ký ngoài hợp đồng phát hành và sử dụng thẻ và giấy tờ chứng minh cá nhân bạn cần cung cấp giấy tờ chứng minh hình thức bảo đảm Cụ thể như sauTàisảnbảo đảm dùng tài sản bảo đảm để bảo đảm phát hành thẻHồ sơ cần bổ sungHợp đồng cầm cố tài sản bảo đảm bản gốcvàGiấy tờ chứng minh TSBĐ theo quy định hiện hành của VCBLoại tài sản bảo đảm được áp dụngtiền mặt sổ tiết kiệm phong tỏa tài khoản tiền gửi tại Vietcombank trái phiếu Chính phủ trái phiếu tổ chức tín dụng các loại giấy tờ có giá do Vietcombankcác ngân hàngtổ chức tài chính khác phát hành
Tôi cần những giấy tờ chứng minh thu nhập gì để có thể phát hành thẻ tín dụng Vietcombank,Nếu bạn là Cá nhân đang công tác tại các tổ chứcdoanh nghiệp vàBạn nhận lương qua TK VCB bạn sẽ được miễn cung cấp giấy tờ chứng minh thu nhậpBạn không nhận lương qua TK VCB Bạn có thể lựa chọn 1 trong hai nhóm giấy tờ sauNhóm 1 Sao kê lương qua NH trong 03 tháng gần nhất bản gốc có dấu xác nhận của NH và Hợp đồng lao động Quyết định bổ nhiệm Quyết định nâng lương Quyết định tuyển dụng bản photoNhóm 2 Xác nhận của cơ quan công tác bản gốc có dấu xác nhận của người đại diện có thẩm quyền của cơ quan theo mẫu NH quy địnhGhi chú Nếu bạn đang công tác tại các tập đoàn tổng công ty công ty thuộc khu vực tư nhân công ty hợp danh đơn vị sự nghiệp ngoài công lập cần cung cấp giấy tờ chứng minh thu nhập theo nhóm 1 nêu trênNếu bạn là Chủ doanh nghiệp tư nhân bạn cần cung cấp Báo cáo thuế trong 03 tháng gần nhất bản photo  Giấy chứng nhận đăng ký kinh doanh bản photoNếu bạn là Chủ hộ kinh doanh cá thể Cá nhân kinh doanh tự do tiểu thương và các trường hợp hành nghề tự do khác bạn cần cung cấp Quyết toán thuế trong 01 năm gần nhất bản photo
Tôi muốn phát hành thẻ tại Vietcombank tôi cần chuẩn bị những giấy tờ gì,Bạn cần chuẩn bị những giấy tờ sauĐối với cá nhân là người Việt NamBản gốc Đề nghị phát hành thẻ tín dụng quốc tế dành cho khách hàng cá nhân kiêm hợp đồngBản sao Giấy chứng minh nhân dân hoặc hộ chiếu còn thời hạn mang theo bản chính để đối chiếuGiấy tờ chứng minh năng lực tài chính Giấy tờ chứng minh thu nhập vị trí công tác bản gốc hoặc bản sao tùy theo loại giấy tờ cung cấp và tùy theo nhóm khách hàng vàhoặc Giấy tờ chứng minh TSBĐ bản gốc theo quy định của VCB trong từng thời kỳ hoặc Hợp đồng bảo đảm bản gốc vàhoặc Thư bảo lãnh bản gốcCác giấy tờ khác theo yêu cầu của Vietcombank trong từng thời kỳĐối với cá nhân là người nước ngoài bổ sung các hồ sơ dưới đây ngoài các hồ sơ như đối với cá nhân là người Việt NamBản sao giấy tờ còn hiệu lực Thị thựcGiấy chứng nhận tạm trúThẻ tạm trúThẻ thường trúHợp đồng lao độngQuyết định trúng tuyển hoặc các giấy tờ khác thể hiện khách hàng được phép cư trú tại Việt Nam với thời hạn từ 12 tháng trở lên mang theo bản chính để đối chiếuBản sao Giấy phép lao động hoặc hợp đồng lao động thể hiện thời hạn làm việc còn lại ở Việt Nam ít nhất bằng thời hạn hiệu lực thẻ cộng thêm  40 ngày áp dụng đối với trường hợp phát hành thẻ không có bảo đảm hoặc có bảo đảm một phần mang theo bản chính để đối chiếuBản gốc xác nhận của cơ quan công tác áp dụng đối với trường hợp phát hành thẻ không có bảo đảm hoặc có bảo đảm một phần
